board_id,office_code,represented_body,display_name,short_name,boundary_regime,ward_id,official_geographic_name,city_boundary_regime,city_wards,source_authority,source_url,source_date
viamonde,5,conseil_scolaire_viamonde,Conseil scolaire Viamonde,Viamonde,viamonde-trustee-wards-2006,3,,toronto_council_44_wards,14;17;18;19;20;21;22;27;28;29;30;31;32,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,2006-11-13
viamonde,5,conseil_scolaire_viamonde,Conseil scolaire Viamonde,Viamonde,viamonde-trustee-wards-2006,4,,toronto_council_44_wards,1;2;3;4;5;6;7;8;9;10;11;12;13;15,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,2006-11-13
monavenir,6,conseil_scolaire_catholique_monavenir,Conseil scolaire catholique MonAvenir,MonAvenir,monavenir-trustee-wards-2006,3,,toronto_council_44_wards,1;2;7;8;9;10;12;15;16;23;24;25;33;34;37;38;39;40;41;42;43;44,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,2006-11-13
monavenir,6,conseil_scolaire_catholique_monavenir,Conseil scolaire catholique MonAvenir,MonAvenir,monavenir-trustee-wards-2006,4,,toronto_council_44_wards,3;4;5;6;11;13;14;17;18;19;20;21;22;26;27;28;29;30;31;32;35;36,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3fb1227c-a279-4523-a1aa-f00190ba717f/download/2006-results.zip,2006-11-13
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,1,,toronto_council_44_wards,1;2,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,2,,toronto_council_44_wards,3;4,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,3,,toronto_council_44_wards,5;6,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,4,,toronto_council_44_wards,7;8,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,5,,toronto_council_44_wards,9;10,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,6,,toronto_council_44_wards,11;12,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,7,,toronto_council_44_wards,13;14,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,8,,toronto_council_44_wards,15;16,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,9,,toronto_council_44_wards,17;18,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,10,,toronto_council_44_wards,19;20,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,11,,toronto_council_44_wards,21;22,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,12,,toronto_council_44_wards,23;24,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,13,,toronto_council_44_wards,25;26,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,14,,toronto_council_44_wards,27;28,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,15,,toronto_council_44_wards,29;30,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,16,,toronto_council_44_wards,31;32,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,17,,toronto_council_44_wards,33;34,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,18,,toronto_council_44_wards,35;36,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,19,,toronto_council_44_wards,37;38,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,20,,toronto_council_44_wards,39;40,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,21,,toronto_council_44_wards,41;42,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2010,22,,toronto_council_44_wards,43;44,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2010,1,,toronto_council_44_wards,1;2;4,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2010,2,,toronto_council_44_wards,3;5;6,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2010,3,,toronto_council_44_wards,7;12,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2010,4,,toronto_council_44_wards,8;9;10,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2010,5,,toronto_council_44_wards,15;16;23;24;25,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2010,6,,toronto_council_44_wards,11;17;21,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2010,7,,toronto_council_44_wards,33;37;39;40,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2010,8,,toronto_council_44_wards,41;42;44,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2010,9,,toronto_council_44_wards,19;20;22;26;27;28,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2010,10,,toronto_council_44_wards,13;14;18,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2010,11,,toronto_council_44_wards,29;30;31;32;34,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2010,12,,toronto_council_44_wards,35;36;38;43,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
viamonde,5,conseil_scolaire_viamonde,Conseil scolaire Viamonde,Viamonde,viamonde-trustee-wards-2010,2,,toronto_council_44_wards,16;23;24;25;26;33;34;35;36;37;38;39;40;41;42;43;44,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
viamonde,5,conseil_scolaire_viamonde,Conseil scolaire Viamonde,Viamonde,viamonde-trustee-wards-2010,3,,toronto_council_44_wards,14;17;18;19;20;21;22;27;28;29;30;31;32,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
viamonde,5,conseil_scolaire_viamonde,Conseil scolaire Viamonde,Viamonde,viamonde-trustee-wards-2010,4,,toronto_council_44_wards,1;2;3;4;5;6;7;8;9;10;11;12;13;15,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
monavenir,6,conseil_scolaire_catholique_monavenir,Conseil scolaire catholique MonAvenir,MonAvenir,monavenir-trustee-wards-2010,3,,toronto_council_44_wards,1;2;7;8;9;10;12;15;16;23;24;25;33;34;37;38;39;40;41;42;43;44,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
monavenir,6,conseil_scolaire_catholique_monavenir,Conseil scolaire catholique MonAvenir,MonAvenir,monavenir-trustee-wards-2010,4,,toronto_council_44_wards,3;4;5;6;11;13;14;17;18;19;20;21;22;26;27;28;29;30;31;32;35;36,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip,2010-10-25
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,1,,toronto_council_44_wards,1;2,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,2,,toronto_council_44_wards,3;4,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,3,,toronto_council_44_wards,5;6,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,4,,toronto_council_44_wards,7;8,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,5,,toronto_council_44_wards,9;10,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,6,,toronto_council_44_wards,11;12,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,7,,toronto_council_44_wards,13;14,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,8,,toronto_council_44_wards,15;16,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,9,,toronto_council_44_wards,17;18,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,10,,toronto_council_44_wards,19;20,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,11,,toronto_council_44_wards,21;22,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,12,,toronto_council_44_wards,23;24,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,13,,toronto_council_44_wards,25;26,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,14,,toronto_council_44_wards,27;28,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,15,,toronto_council_44_wards,29;30,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,16,,toronto_council_44_wards,31;32,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,17,,toronto_council_44_wards,33;34,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,18,,toronto_council_44_wards,35;36,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,19,,toronto_council_44_wards,37;38,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,20,,toronto_council_44_wards,39;40,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,21,,toronto_council_44_wards,41;42,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tdsb,3,toronto_district_school_board,Toronto District School Board,TDSB,tdsb-trustee-wards-2014,22,,toronto_council_44_wards,43;44,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2014,1,,toronto_council_44_wards,1;2;4,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2014,2,,toronto_council_44_wards,3;5;6,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2014,3,,toronto_council_44_wards,7;12,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2014,4,,toronto_council_44_wards,8;9;10,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2014,5,,toronto_council_44_wards,15;16;23;25,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2014,6,,toronto_council_44_wards,11;17,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2014,7,,toronto_council_44_wards,24;37;39;40,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2014,8,,toronto_council_44_wards,41;42;44,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
tcdsb,4,toronto_catholic_district_school_board,Toronto Catholic District School Board,TCDSB,tcdsb-trustee-wards-2014,9,,toronto_council_44_wards,19;20;21;22;27;28,City of Toronto,https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/d59b5a52-33c3-4380-a136-82707e4d9aae/download/2014-results.zip,2014-10-27
