election_year,election_date,election_type,ward_system,office,ward_number,ward_name,contest_id,candidate_name,candidate_first_name,candidate_last_name,candidate_name_raw,candidate_id,candidate_id_confidence,votes,total_contest_votes,vote_share,vote_rank,n_candidates,elected,acclaimed,incumbent,incumbent_source,incumbent_confidence,source
2006,2006-11-13,general,44-ward,councillor,11,,2006-councillor-11,Pansy Mullings,Pansy,Mullings,MULLINGS PANSY,c01306,1.0,526,13042,0.04033123754025456,4,4,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,12,,2006-councillor-12,Giorgio Frank Di,Giorgio Frank,Di,DI GIORGIO FRANK,c00663,1.0,4980,10335,0.4818577648766328,1,5,True,False,True,prior_winner,0.95,open_data
2006,2006-11-13,general,44-ward,councillor,12,,2006-councillor-12,Nick Dominelli,Nick,Dominelli,DOMINELLI NICK,c00687,1.0,2725,10335,0.2636671504596033,2,5,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,12,,2006-councillor-12,Joe Renda,Joe,Renda,RENDA JOE,c01016,1.0,1419,10335,0.13730043541364295,3,5,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,12,,2006-councillor-12,Keith Sweeney,Keith,Sweeney,SWEENEY KEITH,c01087,1.0,1054,10335,0.10198355104015482,4,5,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,12,,2006-councillor-12,Michel Dugre,Michel,Dugre,DUGRE MICHEL,c00701,1.0,157,10335,0.015191098209966135,5,5,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,13,,2006-councillor-13,Bill Saundercook,Bill,Saundercook,SAUNDERCOOK BILL,c00276,1.0,6930,15982,0.43361281441621824,1,6,True,False,True,prior_winner,0.95,open_data
2006,2006-11-13,general,44-ward,councillor,13,,2006-councillor-13,Greg Hamara,Greg,Hamara,HAMARA GREG,c00882,1.0,4829,15982,0.30215242147415844,2,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,13,,2006-councillor-13,David Garrick,David,Garrick,GARRICK DAVID,c00600,1.0,2904,15982,0.18170441746965335,3,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,13,,2006-councillor-13,Frances Wdowczyk,Frances,Wdowczyk,WDOWCZYK FRANCES,c00786,1.0,605,15982,0.03785508697284445,4,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,13,,2006-councillor-13,Linda Coltman,Linda,Coltman,COLTMAN LINDA,c00513,1.0,433,15982,0.02709297960205231,5,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,13,,2006-councillor-13,Aleksander Oniszczak,Aleksander,Oniszczak,ONISZCZAK ALEKSANDER,c00067,1.0,281,15982,0.017582280065073206,6,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,14,,2006-councillor-14,Gord Perks,Gord,Perks,PERKS GORD,c00871,1.0,3816,12661,0.3013979938393492,1,14,True,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,14,,2006-councillor-14,Rowena Santos,Rowena,Santos,SANTOS ROWENA,c01419,1.0,2978,12661,0.23521048890293025,2,14,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,14,,2006-councillor-14,Ted Lojko,Ted,Lojko,LOJKO TED,c01190,1.0,1872,12661,0.14785561961930338,3,14,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,14,,2006-councillor-14,John Colautti,John,Colautti,COLAUTTI JOHN,c00499,1.0,1645,12661,0.12992654608640708,4,14,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,14,,2006-councillor-14,David White,David,White,WHITE DAVID,c00622,1.0,885,12661,0.06989969196745913,5,14,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,14,,2006-councillor-14,Tom Freeman,Tom,Freeman,FREEMAN TOM,c00797,1.0,476,12661,0.03759576652713056,6,14,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,14,,2006-councillor-14,Walter Jarsky,Walter,Jarsky,JARSKY WALTER,c00982,1.0,342,12661,0.027012084353526578,7,14,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,14,,2006-councillor-14,Dilorece South,Dilorece,South,SOUTH DILORECE,c00678,1.0,288,12661,0.02274701840296975,8,14,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,14,,2006-councillor-14,Anthony Quinn,Anthony,Quinn,QUINN ANTHONY,c00147,1.0,103,12661,0.00813521838717321,9,14,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,14,,2006-councillor-14,Beverly Bernardo,Beverly,Bernardo,BERNARDO BEVERLY,c00262,1.0,99,12661,0.007819287576020852,10,14,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,14,,2006-councillor-14,David Hanna,David,Hanna,HANNA DAVID,c00603,1.0,73,12661,0.005765737303530527,11,14,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,14,,2006-councillor-14,Matthew Vezina,Matthew,Vezina,VEZINA MATTHEW,c01243,1.0,51,12661,0.00402811784219256,12,14,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,14,,2006-councillor-14,Jimmy Talpa,Jimmy,Talpa,TALPA JIMMY,c01009,1.0,19,12661,0.0015006713529736987,13,14,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,14,,2006-councillor-14,Barry Hubick,Barry,Hubick,HUBICK BARRY,c00230,1.0,14,12661,0.0011057578390332517,14,14,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,15,,2006-councillor-15,Howard Moscoe,Howard,Moscoe,MOSCOE HOWARD,c00938,1.0,5820,12412,0.4689010634869481,1,7,True,False,True,prior_winner,0.95,open_data
2006,2006-11-13,general,44-ward,councillor,15,,2006-councillor-15,Ron Singer,Ron,Singer,SINGER RON,c01414,1.0,3110,12412,0.250563970351273,2,7,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,15,,2006-councillor-15,Rosina Bonavota,Rosina,Bonavota,BONAVOTA ROSINA,c00296,1.0,1897,12412,0.1528359651949726,3,7,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,15,,2006-councillor-15,Howard Cohen,Howard,Cohen,COHEN HOWARD,c00497,1.0,675,12412,0.0543828553013213,4,7,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,15,,2006-councillor-15,Eva Tavares,Eva,Tavares,TAVARES EVA,c00738,1.0,477,12412,0.03843055107960039,5,7,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,15,,2006-councillor-15,Dino Stamatopoulos,Dino,Stamatopoulos,STAMATOPOULOS DINO,c00681,1.0,311,12412,0.025056397035127295,6,7,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,15,,2006-councillor-15,Alex Papouchine,Alex,Papouchine,PAPOUCHINE ALEX,c00071,1.0,122,12412,0.009829197550757332,7,7,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,16,,2006-councillor-16,Karen Stintz,Karen,Stintz,STINTZ KAREN,c01080,1.0,8880,13749,0.6458651538293694,1,6,True,False,True,prior_winner,0.95,open_data
2006,2006-11-13,general,44-ward,councillor,16,,2006-councillor-16,Albert Pantaleo,Albert,Pantaleo,PANTALEO ALBERT,c00062,1.0,1721,13749,0.1251727398356244,2,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,16,,2006-councillor-16,Charm Darby,Charm,Darby,DARBY CHARM,c00427,1.0,1421,13749,0.10335297112517274,3,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,16,,2006-councillor-16,Steve Watt,Steve,Watt,WATT STEVE,c01464,1.0,886,13749,0.0644410502582006,4,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,16,,2006-councillor-16,Steven Bosnick,Steven,Bosnick,BOSNICK STEVEN,c00308,1.0,477,13749,0.034693432249618156,5,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,16,,2006-councillor-16,Yigal Rifkind,Yigal,Rifkind,RIFKIND YIGAL,c01399,1.0,364,13749,0.02647465270201469,6,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,17,,2006-councillor-17,Cesar Palacio,Cesar,Palacio,PALACIO CESAR,c00407,1.0,4827,11408,0.4231241234221599,1,7,True,False,True,prior_winner,0.95,open_data
2006,2006-11-13,general,44-ward,councillor,17,,2006-councillor-17,Alejandra Bravo,Alejandra,Bravo,BRAVO ALEJANDRA,c00065,1.0,4546,11408,0.39849228611500703,2,7,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,17,,2006-councillor-17,Fred Dominelli,Fred,Dominelli,DOMINELLI FRED,c00686,1.0,1491,11408,0.1306977559607293,3,7,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,17,,2006-councillor-17,Cinzia Scalabrini,Cinzia,Scalabrini,SCALABRINI CINZIA,c00488,1.0,211,11408,0.018495792426367463,4,7,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,17,,2006-councillor-17,David Faria,David,Faria,FARIA DAVID,c00596,1.0,206,11408,0.01805750350631136,5,7,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,17,,2006-councillor-17,Gustavo Valdez,Gustavo,Valdez,VALDEZ GUSTAVO,c00896,1.0,77,11408,0.006749649368863955,6,7,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,17,,2006-councillor-17,Espinoza Wilson Basantes,Espinoza Wilson,Basantes,BASANTES ESPINOZA WILSON,c00233,1.0,50,11408,0.00438288920056101,7,7,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,18,,2006-councillor-18,Adam Giambrone,Adam,Giambrone,GIAMBRONE ADAM,c00022,1.0,6025,9006,0.6689984454807906,1,6,True,False,True,prior_winner,0.95,open_data
2006,2006-11-13,general,44-ward,councillor,18,,2006-councillor-18,Simon Wookey,Simon,Wookey,WOOKEY SIMON,c01453,1.0,2089,9006,0.23195647346213635,2,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,18,,2006-councillor-18,Jim Mcmillan,Jim,Mcmillan,MCMILLAN JIM,c01004,1.0,292,9006,0.03242282922496114,3,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,18,,2006-councillor-18,Lloyd Ferguson,Lloyd,Ferguson,FERGUSON LLOYD,c00757,1.0,262,9006,0.02909171663335554,4,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,18,,2006-councillor-18,Nha Le,Nha,Le,LE NHA,c01165,1.0,251,9006,0.027870308683100156,5,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,18,,2006-councillor-18,Jim Rawling,Jim,Rawling,RAWLING JIM,c01005,1.0,87,9006,0.009660226515656229,6,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,19,,2006-councillor-19,Joe Pantalone,Joe,Pantalone,PANTALONE JOE,c01015,1.0,8524,11148,0.764621456763545,1,4,True,False,True,prior_winner,0.95,open_data
2006,2006-11-13,general,44-ward,councillor,19,,2006-councillor-19,George Sawision,George,Sawision,SAWISION GEORGE,c00839,1.0,1710,11148,0.1533907427341227,2,4,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,19,,2006-councillor-19,Nick Boragina,Nick,Boragina,BORAGINA NICK,c00302,1.0,511,11148,0.045837818442770004,3,4,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,19,,2006-councillor-19,Himy Syed,Himy,Syed,SYED HIMY,c00925,1.0,403,11148,0.036149982059562255,4,4,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,20,,2006-councillor-20,Adam Vaughan,Adam,Vaughan,VAUGHAN ADAM,c00028,1.0,7834,15167,0.5165161205248237,1,8,True,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,20,,2006-councillor-20,Helen Kennedy,Helen,Kennedy,KENNEDY HELEN,c00920,1.0,5334,15167,0.35168457836091516,2,8,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,20,,2006-councillor-20,Desmond Cole,Desmond,Cole,COLE DESMOND,c00500,1.0,750,15167,0.04944946264917255,3,8,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,20,,2006-councillor-20,Chris Ouellette,Chris,Ouellette,OUELLETTE CHRIS,c00460,1.0,375,15167,0.024724731324586274,4,8,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,20,,2006-councillor-20,Joseph Tuan,Joseph,Tuan,TUAN JOSEPH,c01061,1.0,359,15167,0.023669809454737258,5,8,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,20,,2006-councillor-20,Devendra Sharma,Devendra,Sharma,SHARMA DEVENDRA,c00656,1.0,231,15167,0.015230434495945144,6,8,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,20,,2006-councillor-20,Douglas Lowry,Douglas,Lowry,LOWRY DOUGLAS,c00696,1.0,193,15167,0.012724995055053735,7,8,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,20,,2006-councillor-20,Carmin Priolo,Carmin,Priolo,PRIOLO CARMIN,c00388,1.0,91,15167,0.005999868134766269,8,8,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,21,,2006-councillor-21,Joe Mihevc,Joe,Mihevc,MIHEVC JOE,c01014,1.0,8096,14285,0.5667483374168708,1,4,True,False,True,prior_winner,0.95,open_data
2006,2006-11-13,general,44-ward,councillor,21,,2006-councillor-21,John Sewell,John,Sewell,SEWELL JOHN,c01033,1.0,3326,14285,0.2328316415820791,2,4,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,21,,2006-councillor-21,John Adams,John,Adams,ADAMS JOHN,c00029,1.0,2713,14285,0.18991949597479874,3,4,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,21,,2006-councillor-21,Tony Corpuz,Tony,Corpuz,CORPUZ TONY,c00527,1.0,150,14285,0.010500525026251312,4,4,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,22,,2006-councillor-22,Michael Walker,Michael,Walker,WALKER MICHAEL,c01271,1.0,11899,15210,0.7823142669296516,1,3,True,False,True,prior_winner,0.95,open_data
2006,2006-11-13,general,44-ward,councillor,22,,2006-councillor-22,Rob Newman,Rob,Newman,NEWMAN ROB,c01325,1.0,2506,15210,0.16476002629848785,2,3,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,22,,2006-councillor-22,Gord Reynolds,Gord,Reynolds,REYNOLDS GORD,c00872,1.0,805,15210,0.05292570677186062,3,3,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,23,,2006-councillor-23,John Filion,John,Filion,FILION JOHN,c00766,1.0,8853,15412,0.5744225279003374,1,5,True,False,True,prior_winner,0.95,open_data
2006,2006-11-13,general,44-ward,councillor,23,,2006-councillor-23,Andrew Miller,Andrew,Miller,MILLER ANDREW,c00124,1.0,5235,15412,0.3396703867116533,2,5,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,23,,2006-councillor-23,Cornel Chifor,Cornel,Chifor,CHIFOR CORNEL,c00440,1.0,557,15412,0.036140669608097586,3,5,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,23,,2006-councillor-23,Mohammed Choudhary,Mohammed,Choudhary,CHOUDHARY MOHAMMED,c00450,1.0,394,15412,0.02556449519854659,4,5,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,23,,2006-councillor-23,Ignacio Manlangit,Ignacio,Manlangit,MANLANGIT IGNACIO,c00946,1.0,373,15412,0.02420192058136517,5,5,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,24,,2006-councillor-24,David Shiner,David,Shiner,SHINER DAVID,c00617,1.0,6930,12816,0.5407303370786517,1,4,True,False,True,prior_winner,0.95,open_data
2006,2006-11-13,general,44-ward,councillor,24,,2006-councillor-24,Ed Shiller,Ed,Shiller,SHILLER ED,c00710,1.0,3768,12816,0.2940074906367041,2,4,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,24,,2006-councillor-24,Sanaz Amirpour,Sanaz,Amirpour,AMIRPOUR SANAZ,c00104,1.0,1329,12816,0.10369850187265918,3,4,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,24,,2006-councillor-24,Colleen Ladd,Colleen,Ladd,LADD COLLEEN,c00509,1.0,789,12816,0.061563670411985016,4,4,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,25,,2006-councillor-25,Cliff Jenkins,Cliff,Jenkins,JENKINS CLIFF,c00494,0.8965517282485962,7954,13644,0.5829668718850777,1,5,True,False,True,prior_winner,0.95,open_data
2006,2006-11-13,general,44-ward,councillor,25,,2006-councillor-25,Tony Dickins,Tony,Dickins,DICKINS TONY,c00676,1.0,2788,13644,0.20433890354734682,2,5,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,25,,2006-councillor-25,Robertson Boyle,Robertson,Boyle,BOYLE ROBERTSON,c00313,1.0,971,13644,0.07116681325124596,3,5,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,25,,2006-councillor-25,Peter Kapsalis,Peter,Kapsalis,KAPSALIS PETER,c01078,1.0,967,13644,0.07087364409264145,4,5,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,25,,2006-councillor-25,John Blair,John,Blair,BLAIR JOHN,c00283,1.0,964,13644,0.07065376722368807,5,5,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,26,,2006-councillor-26,John Parker,John,Parker,PARKER JOHN,c01029,1.0,3369,16752,0.20111031518624642,1,15,True,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,26,,2006-councillor-26,Mohamed Dhanani,Mohamed,Dhanani,DHANANI MOHAMED,c00660,1.0,3155,16752,0.1883357211079274,2,15,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,26,,2006-councillor-26,Abdul Ingar,Abdul,Ingar,INGAR ABDUL,c00006,1.0,2940,16752,0.17550143266475646,3,15,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,26,,2006-councillor-26,Geoff Kettel,Geoff,Kettel,KETTEL GEOFF,c00830,1.0,1372,16752,0.08190066857688634,4,15,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,26,,2006-councillor-26,Natalie Maniates,Natalie,Maniates,MANIATES NATALIE,c01219,1.0,1336,16752,0.07975167144221586,5,15,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,26,,2006-councillor-26,David Thomas,David,Thomas,THOMAS DAVID,c00620,1.0,1095,16752,0.06536532951289398,6,15,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,26,,2006-councillor-26,John Masterson,John,Masterson,MASTERSON JOHN,c01023,1.0,887,16752,0.05294890162368673,7,15,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,26,,2006-councillor-26,Michele Carroll-Smith,Michele,Carroll-Smith,CARROLL-SMITH MICHELE,c00397,1.0,743,16752,0.044352913085004775,8,15,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,26,,2006-councillor-26,Debbie Lechter,Debbie,Lechter,LECHTER DEBBIE,c00637,1.0,577,16752,0.034443648519579755,9,15,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,26,,2006-councillor-26,Csaba Vegh,Csaba,Vegh,VEGH CSABA,c00543,1.0,371,16752,0.022146609360076407,10,15,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,26,,2006-councillor-26,Muhammad Alam,Muhammad,Alam,ALAM MUHAMMAD,c00053,0.8965517282485962,261,16752,0.015580229226361032,11,15,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,26,,2006-councillor-26,Fred Williams,Fred,Williams,WILLIAMS FRED,c00793,1.0,256,16752,0.015281757402101241,12,15,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,26,,2006-councillor-26,Bahar Aminvaziri,Bahar,Aminvaziri,AMINVAZIRI BAHAR,c00103,1.0,215,16752,0.012834288443170964,13,15,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,26,,2006-councillor-26,Orhan Aybars,Orhan,Aybars,AYBARS ORHAN,c00201,1.0,99,16752,0.00590974212034384,14,15,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,26,,2006-councillor-26,Raza Jabbar,Raza,Jabbar,JABBAR RAZA,c00956,1.0,76,16752,0.004536771728748806,15,15,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,27,,2006-councillor-27,Kyle Rae,Kyle,Rae,RAE KYLE,c01146,1.0,8931,15805,0.5650743435621639,1,8,True,False,True,prior_winner,0.95,open_data
2006,2006-11-13,general,44-ward,councillor,27,,2006-councillor-27,Carol Golench,Carol,Golench,GOLENCH CAROL,c00389,1.0,1391,15805,0.08801012337867764,2,8,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,27,,2006-councillor-27,Chris Reid,Chris,Reid,REID CHRIS,c00463,1.0,1330,15805,0.0841505852578298,3,8,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,27,,2006-councillor-27,Gary Leroux,Gary,Leroux,LEROUX GARY,c00821,1.0,1327,15805,0.08396077190762417,4,8,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,27,,2006-councillor-27,Cam Johnson,Cam,Johnson,JOHNSON CAM,c00372,1.0,913,15805,0.05776652957924707,5,8,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,27,,2006-councillor-27,Susan Gapka,Susan,Gapka,GAPKA SUSAN,c00814,1.0,752,15805,0.0475798797848782,6,8,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,27,,2006-councillor-27,Daniel Young,Daniel,Young,YOUNG DANIEL,c00581,1.0,614,15805,0.03884846567541917,7,8,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,27,,2006-councillor-27,Rob Bezanson,Rob,Bezanson,BEZANSON ROB,c00268,1.0,547,15805,0.03460930085416008,8,8,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,28,,2006-councillor-28,Pam Mcconnell,Pam,Mcconnell,MCCONNELL PAM,c01249,1.0,8434,13439,0.6275764565815909,1,7,True,False,True,prior_winner,0.95,open_data
2006,2006-11-13,general,44-ward,councillor,28,,2006-councillor-28,Howard Bortenstein,Howard,Bortenstein,BORTENSTEIN HOWARD,c00307,1.0,1418,13439,0.10551380311035047,2,7,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,28,,2006-councillor-28,Catherina Perez,Catherina,Perez,PEREZ CATHERINA,c00403,1.0,1064,13439,0.07917255748195551,3,7,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,28,,2006-councillor-28,Yaqoob Khan,Yaqoob,Khan,KHAN YAQOOB,c01113,1.0,731,13439,0.05439392811965176,4,7,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,28,,2006-councillor-28,Connie Harrison,Connie,Harrison,HARRISON CONNIE,c00517,1.0,706,13439,0.05253367066001935,5,7,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,28,,2006-councillor-28,Holly Cartmell,Holly,Cartmell,CARTMELL HOLLY,c00398,1.0,646,13439,0.048069052756901556,6,7,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,28,,2006-councillor-28,Baquie Ghazi,Baquie,Ghazi,GHAZI BAQUIE,c00222,1.0,440,13439,0.03274053128953047,7,7,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,29,,2006-councillor-29,Case Ootes,Case,Ootes,OOTES CASE,c00401,1.0,5790,12512,0.46275575447570333,1,6,True,False,True,prior_winner,0.95,open_data
2006,2006-11-13,general,44-ward,councillor,29,,2006-councillor-29,Diane Alexopoulos,Diane,Alexopoulos,ALEXOPOULOS DIANE,c00077,1.0,5770,12512,0.46115728900255754,2,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,29,,2006-councillor-29,Andrew James,Andrew,James,JAMES ANDREW,c00121,1.0,518,12512,0.0414002557544757,3,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,29,,2006-councillor-29,Hamish Wilson,Hamish,Wilson,WILSON HAMISH,c00902,1.0,183,12512,0.014625959079283888,4,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,29,,2006-councillor-29,John Richardson,John,Richardson,RICHARDSON JOHN,c01032,1.0,137,12512,0.010949488491048593,5,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,29,,2006-councillor-29,Darryl Smith,Darryl,Smith,SMITH DARRYL,c00588,1.0,114,12512,0.009111253196930947,6,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,30,,2006-councillor-30,Paula Fletcher,Paula,Fletcher,FLETCHER PAULA,c00768,1.0,7936,13181,0.6020787497154996,1,6,True,False,True,prior_winner,0.95,open_data
2006,2006-11-13,general,44-ward,councillor,30,,2006-councillor-30,Suzanne Mccormick,Suzanne,Mccormick,MCCORMICK SUZANNE,c01251,1.0,3470,13181,0.2632577194446552,2,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,30,,2006-councillor-30,Edward Chin,Edward,Chin,CHIN EDWARD,c00442,1.0,937,13181,0.07108717092785069,3,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,30,,2006-councillor-30,Michael Zubiak,Michael,Zubiak,ZUBIAK MICHAEL,c01273,1.0,522,13181,0.03960245808360519,4,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,30,,2006-councillor-30,Patrick Kraemer,Patrick,Kraemer,KRAEMER PATRICK,c01133,1.0,220,13181,0.016690691146347015,5,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,30,,2006-councillor-30,Daniel Nicastro,Daniel,Nicastro,NICASTRO DANIEL,c00575,1.0,96,13181,0.007283210682042333,6,6,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,31,,2006-councillor-31,Janet Davis,Janet,Davis,DAVIS JANET,c00625,1.0,8990,13639,0.6591392330816043,1,5,True,False,True,prior_winner,0.95,open_data
2006,2006-11-13,general,44-ward,councillor,31,,2006-councillor-31,Steve Minos,Steve,Minos,MINOS STEVE,c01286,1.0,4187,13639,0.3069873157856148,2,5,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,31,,2006-councillor-31,Paul Murton,Paul,Murton,MURTON PAUL,c01308,1.0,176,13639,0.012904171860107045,3,5,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,31,,2006-councillor-31,Mark Hindle,Mark,Hindle,HINDLE MARK,c00926,1.0,167,13639,0.01224429943544248,4,5,False,False,False,,0.85,open_data
2006,2006-11-13,general,44-ward,councillor,31,,2006-councillor-31,Leonard Subotich,Leonard,Subotich,SUBOTICH LEONARD,c01176,1.0,119,13639,0.008724979837231469,5,5,False,False,False,,0.85,open_data
